1799314,Wyatt,2014,F,18
1799315,Xoey,2014,F,18
1799316,Yanessa,2014,F,18
1799317,Yariana,2014,F,18
1799318,Yeilin,2014,F,18
1799319,Zaidee,2014,F,18
1799320,Zailee,2014,F,18
1799321,Zailynn,2014,F,18
1799322,Zairah,2014,F,18
1799323,Zamiah,2014,F,18
1799324,Zariana,2014,F,18
1799325,Zariel,2014,F,18
1799326,Zaylin,2014,F,18
1799327,Zelia,2014,F,18
1799328,Zenovia,2014,F,18
1799329,Zephaniah,2014,F,18
1799330,Zeriah,2014,F,18
1799331,Ziara,2014,F,18
1799332,Zuzu,2014,F,18
1799333,Zyan,2014,F,18
1799334,Zyion,2014,F,18
1799335,Aaliyha,2014,F,17
1799336,Aalyah,2014,F,17
1799337,Aarini,2014,F,17
1799338,Aasha,2014,F,17
1799339,Aayushi,2014,F,17
1799340,Adabelle,2014,F,17
1799341,Adalae,2014,F,17
1799342,Adelena,2014,F,17
1799343,Adiana,2014,F,17
1799344,Adithi,2014,F,17
1799345,Adryana,2014,F,17
1799346,Afsheen,2014,F,17
1799347,Ailah,2014,F,17
1799348,Aizlynn,2014,F,17
1799349,Ala,2014,F,17
1799350,Alexcia,2014,F,17
1799351,Alicianna,2014,F,17
1799352,Allura,2014,F,17
1799353,Alura,2014,F,17
1799354,Alyviah,2014,F,17
1799355,Amir,2014,F,17
1799356,Amreen,2014,F,17
1799357,Amulya,2014,F,17
1799358,Amylia,2014,F,17
1799359,Anaid,2014,F,17
1799360,Analis,2014,F,17
1799361,Anam,2014,F,17
1799362,Andrina,2014,F,17
1799363,Angelis,2014,F,17
1799364,Anjolaoluwa,2014,F,17
1799365,Annaleigha,2014,F,17
1799366,Anthony,2014,F,17
1799367,Ariyanah,2014,F,17
1799368,Arlee,2014,F,17
1799369,Aryel,2014,F,17
1799370,Asani,2014,F,17
1799371,Aslyn,2014,F,17
1799372,Atheena,2014,F,17
1799373,Aubrionna,2014,F,17
1799374,Augustina,2014,F,17
1799375,Ave,2014,F,17
1799376,Ayanah,2014,F,17
1799377,Aynslee,2014,F,17
1799378,Ayse,2014,F,17
1799379,Azrael,2014,F,17
1799380,Azriel,2014,F,17
1799381,Bana,2014,F,17
1799382,Benjamin,2014,F,17
1799383,Besan,2014,F,17
1799384,Brandie,2014,F,17
1799385,Brecklynn,2014,F,17
1799386,Brett,2014,F,17
1799387,Brianda,2014,F,17
1799388,Briele,2014,F,17
1799389,Brielynn,2014,F,17
1799390,Brienna,2014,F,17
1799391,Brocha,2014,F,17
1799392,Brodie,2014,F,17
1799393,Callaway,2014,F,17
1799394,Callia,2014,F,17
1799395,Calypso,2014,F,17
1799396,Cayenne,2014,F,17
1799397,Cayli,2014,F,17
1799398,Cera,2014,F,17
1799399,Charlea,2014,F,17
1799400,Chayse,2014,F,17
1799401,Chenoa,2014,F,17
1799402,Clarisse,2014,F,17
1799403,Conley,2014,F,17
1799404,Corey,2014,F,17
1799405,Corryn,2014,F,17
1799406,Cricket,2014,F,17
1799407,Cristel,2014,F,17
1799408,Dakayla,2014,F,17
1799409,Dalexa,2014,F,17
1799410,Danisha,2014,F,17
1799411,Daphnee,2014,F,17
1799412,Dayton,2014,F,17
1799413,Denym,2014,F,17
1799414,Despina,2014,F,17
1799415,Destin,2014,F,17
1799416,Devina,2014,F,17
1799417,Deziray,2014,F,17
1799418,Dharma,2014,F,17
1799419,Dillyn,2014,F,17
1799420,Diva,2014,F,17
1799421,Eda,2014,F,17
1799422,Efrata,2014,F,17
1799423,Eliani,2014,F,17
1799424,Ellarae,2014,F,17
1799425,Elloise,2014,F,17
1799426,Elsi,2014,F,17
1799427,Emya,2014,F,17
1799428,Enaya,2014,F,17
1799429,Eniya,2014,F,17
1799430,Erian,2014,F,17
1799431,Evalynne,2014,F,17
1799432,Fable,2014,F,17
1799433,Finnleigh,2014,F,17
1799434,Fradel,2014,F,17
1799435,Frimet,2014,F,17
1799436,Graceann,2014,F,17
1799437,Haiven,2014,F,17
1799438,Hannahgrace,2014,F,17
1799439,Haydin,2014,F,17
1799440,Helina,2014,F,17
1799441,Hinata,2014,F,17
1799442,Holiday,2014,F,17
1799443,Honora,2014,F,17
1799444,Ifrah,2014,F,17
1799445,Ileen,2014,F,17
1799446,Ilhan,2014,F,17
1799447,Indi,2014,F,17
1799448,Inna,2014,F,17
1799449,Iya,2014,F,17
1799450,Jaanvi,2014,F,17
1799451,Jaiannah,2014,F,17
1799452,Jaimee,2014,F,17
1799453,Jalea,2014,F,17
1799454,Jamariah,2014,F,17
1799455,Jameela,2014,F,17
1799456,Jamira,2014,F,17
1799457,Janilah,2014,F,17
1799458,Jasia,2014,F,17
1799459,Jay,2014,F,17
1799460,Jazell,2014,F,17
1799461,Jazmynn,2014,F,17
1799462,Jermany,2014,F,17
1799463,Jersie,2014,F,17
1799464,Jhoana,2014,F,17
1799465,Joselyne,2014,F,17
1799466,Josi,2014,F,17
1799467,Julieanne,2014,F,17
1799468,Kadiatou,2014,F,17
1799469,Kaede,2014,F,17
1799470,Kaisa,2014,F,17
1799471,Kaislee,2014,F,17
1799472,Kaithlyn,2014,F,17
1799473,Kaleya,2014,F,17
1799474,Kalii,2014,F,17
1799475,Kallista,2014,F,17
1799476,Kamorah,2014,F,17
1799477,Kamyiah,2014,F,17
1799478,Karlei,2014,F,17
1799479,Karman,2014,F,17
1799480,Karyn,2014,F,17
1799481,Kassia,2014,F,17
1799482,Kataleah,2014,F,17
1799483,Keala,2014,F,17
1799484,Keeli,2014,F,17
1799485,Kelcey,2014,F,17
1799486,Kelci,2014,F,17
1799487,Keniya,2014,F,17
1799488,Kennya,2014,F,17
1799489,Kestrel,2014,F,17
1799490,Khai,2014,F,17
1799491,Khalessi,2014,F,17
1799492,Kharisma,2014,F,17
1799493,Khyleigh,2014,F,17
1799494,Kiari,2014,F,17
1799495,Kris,2014,F,17
1799496,Kyrielle,2014,F,17
1799497,Lahna,2014,F,17
1799498,Laiklyn,2014,F,17
1799499,Laiyla,2014,F,17
1799500,Lama,2014,F,17
1799501,Lanya,2014,F,17
1799502,Leeanne,2014,F,17
1799503,Leightyn,2014,F,17
1799504,Lennyn,2014,F,17
1799505,Leonela,2014,F,17
1799506,Lexani,2014,F,17
1799507,Lilibeth,2014,F,17
1799508,Lilley,2014,F,17
1799509,Lillien,2014,F,17
1799510,Lillionna,2014,F,17
1799511,Lilou,2014,F,17
1799512,Lilyanah,2014,F,17
1799513,Lilymae,2014,F,17
1799514,Lolita,2014,F,17
1799515,Lucila,2014,F,17
1799516,Luzmaria,2014,F,17
1799517,Lynelle,2014,F,17
1799518,Maaliyah,2014,F,17
1799519,Maika,2014,F,17
1799520,Maimouna,2014,F,17
1799521,Makaelyn,2014,F,17
1799522,Malajah,2014,F,17
1799523,Maleeya,2014,F,17
1799524,Maleeyah,2014,F,17
1799525,Malerie,2014,F,17
1799526,Manaal,2014,F,17
1799527,Manaia,2014,F,17
1799528,Manar,2014,F,17
1799529,Maraya,2014,F,17
1799530,Marwah,2014,F,17
1799531,Masiyah,2014,F,17
1799532,Mayeli,2014,F,17
1799533,Melayah,2014,F,17
1799534,Milka,2014,F,17
1799535,Naava,2014,F,17
1799536,Nadeen,2014,F,17
1799537,Naiovy,2014,F,17
1799538,Nairobi,2014,F,17
1799539,Nena,2014,F,17
1799540,Nethra,2014,F,17
1799541,Noeli,2014,F,17
1799542,Novalie,2014,F,17
1799543,Novia,2014,F,17
1799544,Nusaybah,2014,F,17
1799545,Orli,2014,F,17
1799546,Osiris,2014,F,17
1799547,Paeton,2014,F,17
1799548,Patsy,2014,F,17
1799549,Payslie,2014,F,17
1799550,Quetzali,2014,F,17
1799551,Raedyn,2014,F,17
1799552,Raeley,2014,F,17
1799553,Rainee,2014,F,17
1799554,Raiya,2014,F,17
1799555,Raniah,2014,F,17
1799556,Rayhana,2014,F,17
1799557,Reagyn,2014,F,17
1799558,Renley,2014,F,17
1799559,Renna,2014,F,17
1799560,Rhylynn,2014,F,17
1799561,Rhythm,2014,F,17
1799562,Rianne,2014,F,17
1799563,Robynn,2014,F,17
1799564,Rosely,2014,F,17
1799565,Rumi,2014,F,17
1799566,Ruqayyah,2014,F,17
1799567,Ryelle,2014,F,17
1799568,Saiya,2014,F,17
1799569,Samyia,2014,F,17
1799570,Sani,2014,F,17
1799571,Sayge,2014,F,17
1799572,Schuyler,2014,F,17
1799573,Sehaj,2014,F,17
1799574,Serenitie,2014,F,17
1799575,Shailee,2014,F,17
1799576,Shamari,2014,F,17
1799577,Shaylen,2014,F,17
1799578,Shilo,2014,F,17
1799579,Siani,2014,F,17
1799580,Siera,2014,F,17
1799581,Skarlette,2014,F,17
1799582,Skylynne,2014,F,17
1799583,Sona,2014,F,17
1799584,Sonnet,2014,F,17
1799585,Spring,2014,F,17
1799586,Suhaylah,2014,F,17
1799587,Sumaiyah,2014,F,17
1799588,Sumayah,2014,F,17
1799589,Suzannah,2014,F,17
1799590,Suzy,2014,F,17
1799591,Svetlana,2014,F,17
1799592,Sybella,2014,F,17
1799593,Syrenity,2014,F,17
1799594,Taina,2014,F,17
1799595,Talea,2014,F,17
1799596,Talon,2014,F,17
1799597,Tamira,2014,F,17
1799598,Teagyn,2014,F,17
1799599,Thania,2014,F,17
1799600,Tilley,2014,F,17
1799601,Timberly,2014,F,17
1799602,Topanga,2014,F,17
1799603,Toryn,2014,F,17
1799604,Tressa,2014,F,17
1799605,Trinidad,2014,F,17
1799606,Trulee,2014,F,17
1799607,Tucker,2014,F,17
1799608,Tuleen,2014,F,17
1799609,Tyliah,2014,F,17
1799610,Vivi,2014,F,17
1799611,Ximenna,2014,F,17
1799612,Yanna,2014,F,17
1799613,Yazlin,2014,F,17
1799614,Yona,2014,F,17
1799615,Yuritzy,2014,F,17
1799616,Zahari,2014,F,17
1799617,Zanyia,2014,F,17
1799618,Zarria,2014,F,17
1799619,Zaryiah,2014,F,17
1799620,Zenna,2014,F,17
1799621,Zhoey,2014,F,17
1799622,Zyah,2014,F,17
1799623,Aanvi,2014,F,16
1799624,Abena,2014,F,16
1799625,Abigaelle,2014,F,16
1799626,Adalaya,2014,F,16
1799627,Adeleigh,2014,F,16
1799628,Adeleine,2014,F,16
1799629,Adlynn,2014,F,16
1799630,Adriella,2014,F,16
1799631,Aftyn,2014,F,16
1799632,Airyana,2014,F,16
1799633,Ajwa,2014,F,16
1799634,Akshita,2014,F,16
1799635,Alaijah,2014,F,16
1799636,Alajah,2014,F,16
1799637,Aleisha,2014,F,16
1799638,Alexsa,2014,F,16
1799639,Alianah,2014,F,16
1799640,Alin,2014,F,16
1799641,Alissandra,2014,F,16
1799642,Alleyah,2014,F,16
1799643,Alonnah,2014,F,16
1799644,Ama,2014,F,16
1799645,Amar,2014,F,16
1799646,Amerah,2014,F,16
1799647,Amra,2014,F,16
1799648,Analina,2014,F,16
1799649,Ananda,2014,F,16
1799650,Anastyn,2014,F,16
1799651,Andreana,2014,F,16
1799652,Andy,2014,F,16
1799653,Angelle,2014,F,16
1799654,Anjelina,2014,F,16
1799655,Annalena,2014,F,16
1799656,Annalina,2014,F,16
1799657,Annebelle,2014,F,16
1799658,Anni,2014,F,16
1799659,Annica,2014,F,16
1799660,Anorah,2014,F,16
1799661,Apryl,2014,F,16
1799662,Arbor,2014,F,16
1799663,Areya,2014,F,16
1799664,Ariabella,2014,F,16
1799665,Aribelle,2014,F,16
1799666,Ariea,2014,F,16
1799667,Arlen,2014,F,16
1799668,Ashira,2014,F,16
1799669,Ashland,2014,F,16
1799670,Ashleen,2014,F,16
1799671,Aubryanna,2014,F,16
1799672,Audria,2014,F,16
1799673,Avalene,2014,F,16
1799674,Avana,2014,F,16
1799675,Avriana,2014,F,16
1799676,Aybree,2014,F,16
1799677,Ayline,2014,F,16
1799678,Basil,2014,F,16
1799679,Beretta,2014,F,16
1799680,Bethania,2014,F,16
1799681,Bettie,2014,F,16
1799682,Betzaida,2014,F,16
1799683,Blaklee,2014,F,16
1799684,Bluma,2014,F,16
1799685,Breelle,2014,F,16
1799686,Breindel,2014,F,16
1799687,Briann,2014,F,16
1799688,Brier,2014,F,16
1799689,Brin,2014,F,16
1799690,Brittani,2014,F,16
1799691,Bryer,2014,F,16
1799692,Brylin,2014,F,16
1799693,Brynlynn,2014,F,16
1799694,Caiya,2014,F,16
1799695,Camillia,2014,F,16
1799696,Camri,2014,F,16
1799697,Caoimhe,2014,F,16
1799698,Carlina,2014,F,16
1799699,Carlotta,2014,F,16
1799700,Cayley,2014,F,16
1799701,Charvi,2014,F,16
1799702,Chelsee,2014,F,16
1799703,Christin,2014,F,16
1799704,Chyenne,2014,F,16
1799705,Cinthya,2014,F,16
1799706,Cohen,2014,F,16
1799707,Collier,2014,F,16
1799708,Corin,2014,F,16
1799709,Cortana,2014,F,16
1799710,Cortlyn,2014,F,16
1799711,Dalaysia,2014,F,16
1799712,Danasia,2014,F,16
1799713,Danay,2014,F,16
1799714,Danyka,2014,F,16
1799715,Darely,2014,F,16
1799716,Darleen,2014,F,16
1799717,Daysia,2014,F,16
1799718,Declan,2014,F,16
1799719,Delaynie,2014,F,16
1799720,Demaya,2014,F,16
1799721,Demiya,2014,F,16
1799722,Deysi,2014,F,16
1799723,Dhiya,2014,F,16
1799724,Dilara,2014,F,16
1799725,Dion,2014,F,16
1799726,Dominica,2014,F,16
1799727,Edlyn,2014,F,16
1799728,Eilah,2014,F,16
1799729,Eliah,2014,F,16
1799730,Elika,2014,F,16
1799731,Ellagrace,2014,F,16
1799732,Ellanora,2014,F,16
1799733,Ellerie,2014,F,16
1799734,Ellise,2014,F,16
1799735,Emberli,2014,F,16
1799736,Emillia,2014,F,16
1799737,Emmalea,2014,F,16
1799738,Emmalia,2014,F,16
1799739,Emmersen,2014,F,16
1799740,Emoree,2014,F,16
1799741,England,2014,F,16
1799742,Erial,2014,F,16
1799743,Esmay,2014,F,16
1799744,Estephany,2014,F,16
1799745,Evangelene,2014,F,16
1799746,Eveleen,2014,F,16
1799747,Everette,2014,F,16
1799748,Ezrah,2014,F,16
1799749,Fara,2014,F,16
1799750,Fraida,2014,F,16
1799751,Franki,2014,F,16
1799752,Gavriella,2014,F,16
1799753,Greenley,2014,F,16
1799754,Haleema,2014,F,16
1799755,Hargun,2014,F,16
1799756,Haydyn,2014,F,16
1799757,Hazelle,2014,F,16
1799758,Hodan,2014,F,16
1799759,Houston,2014,F,16
1799760,Illianna,2014,F,16
1799761,Ilsa,2014,F,16
1799762,Ilyssa,2014,F,16
1799763,Imara,2014,F,16
1799764,Ireoluwa,2014,F,16
1799765,Isella,2014,F,16
1799766,Island,2014,F,16
1799767,Iszabella,2014,F,16
1799768,Jadeyn,2014,F,16
1799769,Jaelani,2014,F,16
1799770,Jahnae,2014,F,16
1799771,Jahniyah,2014,F,16
1799772,Jakari,2014,F,16
1799773,Jalah,2014,F,16
1799774,Jamee,2014,F,16
1799775,Jami,2014,F,16
1799776,Janeli,2014,F,16
1799777,Janvi,2014,F,16
1799778,Jarah,2014,F,16
1799779,Jaxyn,2014,F,16
1799780,Jaylan,2014,F,16
1799781,Jaymarie,2014,F,16
1799782,Jaysa,2014,F,16
1799783,Jema,2014,F,16
1799784,Jeneva,2014,F,16
1799785,Jennessa,2014,F,16
1799786,Jeralyn,2014,F,16
1799787,Jessia,2014,F,16
1799788,Jolin,2014,F,16
1799789,Jonelle,2014,F,16
1799790,Joniyah,2014,F,16
1799791,Joplin,2014,F,16
1799792,Jossalyn,2014,F,16
1799793,Joury,2014,F,16
1799794,Kacelyn,2014,F,16
1799795,Kadija,2014,F,16
1799796,Kaja,2014,F,16
1799797,Kalaysia,2014,F,16
1799798,Kanani,2014,F,16
1799799,Kariah,2014,F,16
1799800,Karigan,2014,F,16
1799801,Kathalina,2014,F,16
1799802,Katriel,2014,F,16
1799803,Kayah,2014,F,16
1799804,Kayleah,2014,F,16
1799805,Kaylor,2014,F,16
1799806,Kayra,2014,F,16
1799807,Kaysie,2014,F,16
1799808,Kealani,2014,F,16
1799809,Keianna,2014,F,16
1799810,Kenda,2014,F,16
1799811,Kenedy,2014,F,16
1799812,Kentley,2014,F,16
1799813,Kharis,2014,F,16
1799814,Khia,2014,F,16
1799815,Kilah,2014,F,16
1799816,Kileigh,2014,F,16
1799817,Killian,2014,F,16
1799818,Kimberli,2014,F,16
1799819,Kit,2014,F,16
1799820,Koda,2014,F,16
1799821,Kollyns,2014,F,16
1799822,Konstantina,2014,F,16
1799823,Koree,2014,F,16
1799824,Krystel,2014,F,16
1799825,Kye,2014,F,16
1799826,Kylia,2014,F,16
1799827,Kymberlee,2014,F,16
1799828,Kyna,2014,F,16
1799829,Kynadi,2014,F,16
1799830,Kynedi,2014,F,16
1799831,Lady,2014,F,16
1799832,Lanai,2014,F,16
1799833,Laurielle,2014,F,16
1799834,Lexia,2014,F,16
1799835,Lexii,2014,F,16
1799836,Lincy,2014,F,16
1799837,Lizmarie,2014,F,16
1799838,Lorianna,2014,F,16
1799839,Luka,2014,F,16
1799840,Lylia,2014,F,16
1799841,Lyndee,2014,F,16
1799842,Maeli,2014,F,16
1799843,Magaby,2014,F,16
1799844,Maggy,2014,F,16
1799845,Maija,2014,F,16
1799846,Mailee,2014,F,16
1799847,Mairin,2014,F,16
1799848,Makaylie,2014,F,16
1799849,Makaylynn,2014,F,16
1799850,Makenzye,2014,F,16
1799851,Makinna,2014,F,16
1799852,Maleeah,2014,F,16
1799853,Manvi,2014,F,16
1799854,Mariaguadalupe,2014,F,16
1799855,Marianela,2014,F,16
1799856,Mariko,2014,F,16
1799857,Marita,2014,F,16
1799858,Marlina,2014,F,16
1799859,Marysol,2014,F,16
1799860,Mataya,2014,F,16
1799861,Matti,2014,F,16
1799862,Mattingly,2014,F,16
1799863,Maylyn,2014,F,16
1799864,Mccall,2014,F,16
1799865,Megha,2014,F,16
1799866,Meiah,2014,F,16
1799867,Meika,2014,F,16
1799868,Melaysia,2014,F,16
1799869,Melena,2014,F,16
1799870,Melyssa,2014,F,16
1799871,Mercer,2014,F,16
1799872,Merryn,2014,F,16
1799873,Mikala,2014,F,16
1799874,Milayna,2014,F,16
1799875,Minha,2014,F,16
1799876,Morgyn,2014,F,16
1799877,Muntaha,2014,F,16
1799878,Nadezhda,2014,F,16
1799879,Natalyah,2014,F,16
1799880,Naveyah,2014,F,16
1799881,Naziyah,2014,F,16
1799882,Nela,2014,F,16
1799883,Neyla,2014,F,16
1799884,Niralya,2014,F,16
1799885,Noemie,2014,F,16
1799886,Nomi,2014,F,16
1799887,Novalynn,2014,F,16
1799888,Nuri,2014,F,16
1799889,Nyleah,2014,F,16
1799890,Nylia,2014,F,16
1799891,Oluwademilade,2014,F,16
1799892,Peytin,2014,F,16
1799893,Pharrah,2014,F,16
1799894,Prajna,2014,F,16
1799895,Quinlee,2014,F,16
1799896,Ragan,2014,F,16
1799897,Railee,2014,F,16
1799898,Raquelle,2014,F,16
1799899,Raziyah,2014,F,16
1799900,Reagen,2014,F,16
1799901,Reham,2014,F,16
1799902,Retal,2014,F,16
1799903,Rheagan,2014,F,16
1799904,Rheya,2014,F,16
1799905,Roman,2014,F,16
1799906,Roza,2014,F,16
1799907,Ryliegh,2014,F,16
1799908,Safari,2014,F,16
1799909,Samhita,2014,F,16
1799910,Samreen,2014,F,16
1799911,Saraiah,2014,F,16
1799912,Satya,2014,F,16
1799913,Sejal,2014,F,16
1799914,Shane,2014,F,16
1799915,Shanzay,2014,F,16
1799916,Shari,2014,F,16
1799917,Shaylie,2014,F,16
1799918,Sherlin,2014,F,16
1799919,Sibyl,2014,F,16
1799920,Sigrid,2014,F,16
1799921,Sila,2014,F,16
1799922,Sirenity,2014,F,16
1799923,Sonny,2014,F,16
1799924,Staci,2014,F,16
1799925,Sujey,2014,F,16
1799926,Sura,2014,F,16
1799927,Sydnei,2014,F,16
1799928,Tahani,2014,F,16
1799929,Taitum,2014,F,16
1799930,Tanyla,2014,F,16
1799931,Tarah,2014,F,16
1799932,Tasha,2014,F,16
1799933,Tasia,2014,F,16
1799934,Teigen,2014,F,16
1799935,Telia,2014,F,16
1799936,Temiloluwa,2014,F,16
1799937,Teonna,2014,F,16
1799938,Teri,2014,F,16
1799939,Tonantzin,2014,F,16
1799940,Trinitie,2014,F,16
1799941,Trystan,2014,F,16
1799942,Vani,2014,F,16
1799943,Vedha,2014,F,16
1799944,Vela,2014,F,16
1799945,Verenice,2014,F,16
1799946,Vidya,2014,F,16
1799947,Viera,2014,F,16
1799948,Vilma,2014,F,16
1799949,Yanelli,2014,F,16
1799950,Yari,2014,F,16
1799951,Yarielis,2014,F,16
1799952,Yena,2014,F,16
1799953,Yizel,2014,F,16
1799954,Yuritza,2014,F,16
1799955,Zakiah,2014,F,16
1799956,Zala,2014,F,16
1799957,Zaleigh,2014,F,16
1799958,Zanyiah,2014,F,16
1799959,Zaydee,2014,F,16
1799960,Zerenity,2014,F,16
1799961,Zuly,2014,F,16
1799962,Aanshi,2014,F,15
1799963,Aariya,2014,F,15
1799964,Adaleena,2014,F,15
1799965,Adamary,2014,F,15
1799966,Addilynne,2014,F,15
1799967,Addisynn,2014,F,15
1799968,Adely,2014,F,15
1799969,Adrianah,2014,F,15
1799970,Adriyana,2014,F,15
1799971,Aeriana,2014,F,15
1799972,Afia,2014,F,15
1799973,Afnan,2014,F,15
1799974,Agustina,2014,F,15
1799975,Ahlana,2014,F,15
1799976,Ahlayah,2014,F,15
1799977,Ahnna,2014,F,15
1799978,Ahrianna,2014,F,15
1799979,Aibhlinn,2014,F,15
1799980,Aina,2014,F,15
1799981,Aissata,2014,F,15
1799982,Aivah,2014,F,15
1799983,Akiyah,2014,F,15
1799984,Aleksia,2014,F,15
1799985,Alexxis,2014,F,15
1799986,Alexya,2014,F,15
1799987,Alicja,2014,F,15
1799988,Alika,2014,F,15
1799989,Allayah,2014,F,15
1799990,Alleah,2014,F,15
1799991,Almira,2014,F,15
1799992,Aloni,2014,F,15
1799993,Alyra,2014,F,15
1799994,Alys,2014,F,15
1799995,Amarissa,2014,F,15
1799996,Amazing,2014,F,15
1799997,Ameila,2014,F,15
1799998,Ameriah,2014,F,15
1799999,Amonie,2014,F,15
1800000,Amrita,2014,F,15
1800001,Anala,2014,F,15
1800002,Analaya,2014,F,15
1800003,Analayah,2014,F,15
1800004,Andreah,2014,F,15
1800005,Anely,2014,F,15
1800006,Anevay,2014,F,15
1800007,Angella,2014,F,15
1800008,Anjolie,2014,F,15
1800009,Annasofia,2014,F,15
1800010,Anniah,2014,F,15
1800011,Annsleigh,2014,F,15
1800012,Anzley,2014,F,15
1800013,Aphrodite,2014,F,15
1800014,Ares,2014,F,15
1800015,Arfa,2014,F,15
1800016,Ariauna,2014,F,15
1800017,Arihana,2014,F,15
1800018,Arika,2014,F,15
1800019,Ariyan,2014,F,15
1800020,Aroush,2014,F,15
1800021,Arrayah,2014,F,15
1800022,Arshia,2014,F,15
1800023,Arushi,2014,F,15
1800024,Aryianna,2014,F,15
1800025,Asenath,2014,F,15
1800026,Ashanty,2014,F,15
1800027,Ashari,2014,F,15
1800028,Ashia,2014,F,15
1800029,Ashtynn,2014,F,15
1800030,Asmi,2014,F,15
1800031,Athina,2014,F,15
1800032,Aubreana,2014,F,15
1800033,Audreyanna,2014,F,15
1800034,Aunesty,2014,F,15
1800035,Auset,2014,F,15
1800036,Autymn,2014,F,15
1800037,Avacyn,2014,F,15
1800038,Avalina,2014,F,15
1800039,Avantika,2014,F,15
1800040,Averyana,2014,F,15
1800041,Avina,2014,F,15
1800042,Aviona,2014,F,15
1800043,Aviv,2014,F,15
1800044,Avyana,2014,F,15
1800045,Ayane,2014,F,15
1800046,Ayisha,2014,F,15
1800047,Ayrianna,2014,F,15
1800048,Baelyn,2014,F,15
1800049,Bailynn,2014,F,15
1800050,Baylin,2014,F,15
1800051,Beaux,2014,F,15
1800052,Belicia,2014,F,15
1800053,Benita,2014,F,15
1800054,Bethenny,2014,F,15
1800055,Bina,2014,F,15
1800056,Binta,2014,F,15
1800057,Bonita,2014,F,15
1800058,Braelynne,2014,F,15
1800059,Brina,2014,F,15
1800060,Briyana,2014,F,15
1800061,Brucha,2014,F,15
1800062,Brylei,2014,F,15
1800063,Cabella,2014,F,15
1800064,Caelan,2014,F,15
1800065,Cally,2014,F,15
1800066,Calynn,2014,F,15
1800067,Camree,2014,F,15
1800068,Camren,2014,F,15
1800069,Camrie,2014,F,15
1800070,Caralynn,2014,F,15
1800071,Carey,2014,F,15
1800072,Carmelita,2014,F,15
1800073,Cassidi,2014,F,15
1800074,Cataleyah,2014,F,15
1800075,Catie,2014,F,15
1800076,Caylynn,2014,F,15
1800077,Ceana,2014,F,15
1800078,Celest,2014,F,15
1800079,Chaney,2014,F,15
1800080,Charlei,2014,F,15
1800081,Charles,2014,F,15
1800082,Charliee,2014,F,15
1800083,Christopher,2014,F,15
1800084,Coumba,2014,F,15
1800085,Cyla,2014,F,15
1800086,Cyniah,2014,F,15
1800087,Cyrine,2014,F,15
1800088,Dailey,2014,F,15
1800089,Daja,2014,F,15
1800090,Dalaney,2014,F,15
1800091,Damyah,2014,F,15
1800092,Danelle,2014,F,15
1800093,Dannia,2014,F,15
1800094,Davia,2014,F,15
1800095,Davida,2014,F,15
1800096,Decklyn,2014,F,15
1800097,Declynn,2014,F,15
1800098,Delaila,2014,F,15
1800099,Delayna,2014,F,15
1800100,Delores,2014,F,15
1800101,Deniyah,2014,F,15
1800102,Dessa,2014,F,15
1800103,Destani,2014,F,15
1800104,Dezarae,2014,F,15
1800105,Dima,2014,F,15
1800106,Disha,2014,F,15
1800107,Donya,2014,F,15
1800108,Dynasti,2014,F,15
1800109,Edythe,2014,F,15
1800110,Elinore,2014,F,15
1800111,Elisse,2014,F,15
1800112,Elize,2014,F,15
1800113,Ellakate,2014,F,15
1800114,Ellarie,2014,F,15
1800115,Elliannah,2014,F,15
1800116,Ellina,2014,F,15
1800117,Ellouise,2014,F,15
1800118,Elyce,2014,F,15
1800119,Elyssia,2014,F,15
1800120,Elyzabeth,2014,F,15
1800121,Embrie,2014,F,15
1800122,Emmalise,2014,F,15
1800123,Emmary,2014,F,15
1800124,Emmry,2014,F,15
1800125,Enid,2014,F,15
1800126,Eniola,2014,F,15
1800127,Enola,2014,F,15
1800128,Evaleigh,2014,F,15
1800129,Evangelyn,2014,F,15
1800130,Evlyn,2014,F,15
1800131,Evony,2014,F,15
1800132,Eymi,2014,F,15
1800133,Fatimata,2014,F,15
1800134,Fiora,2014,F,15
1800135,Flannery,2014,F,15
1800136,Galina,2014,F,15
1800137,Gauri,2014,F,15
1800138,Geovanna,2014,F,15
1800139,Giulietta,2014,F,15
1800140,Golden,2014,F,15
1800141,Gorgeous,2014,F,15
1800142,Graclyn,2014,F,15
1800143,Graziella,2014,F,15
1800144,Greysen,2014,F,15
1800145,Grier,2014,F,15
1800146,Hadyn,2014,F,15
1800147,Harriett,2014,F,15
1800148,Hawwa,2014,F,15
1800149,Hazely,2014,F,15
1800150,Hermela,2014,F,15
1800151,Holy,2014,F,15
1800152,Honest,2014,F,15
1800153,Humaira,2014,F,15
1800154,Idy,2014,F,15
1800155,Iliyah,2014,F,15
1800156,Inioluwa,2014,F,15
1800157,Irais,2014,F,15
1800158,Issabelle,2014,F,15
1800159,Itza,2014,F,15
1800160,Ivori,2014,F,15
1800161,Ivorie,2014,F,15
1800162,Ivry,2014,F,15
1800163,Izzah,2014,F,15
1800164,Jaaliyah,2014,F,15
1800165,Jakelyn,2014,F,15
1800166,Jakia,2014,F,15
1800167,Jakiah,2014,F,15
1800168,Jakya,2014,F,15
1800169,Jaleia,2014,F,15
1800170,Jalilah,2014,F,15
1800171,Jamisyn,2014,F,15
1800172,Janeliz,2014,F,15
1800173,Janelys,2014,F,15
